Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
188,1067265,16000.0,16000.0,16000.0, 36 months, 12.69%,536.72,B,B5,Marsh,1 year,RENT,58500.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067265,debt_consolidation,Consolidation,606xx,IL,20.64,0.0,Sep-1994,695.0,699.0,0.0,,,8.0,0.0,26224.0,89.3%,10.0,f,0.0,0.0,12295.72,12295.72,9479.47,2778.95,26.835510871565,10.47,1.7799000028999998,May-2014,528.58,,Aug-2018,654.0,650.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y
189,1067287,13500.0,13500.0,13500.0, 36 months, 12.69%,452.86,B,B5,AAVMC,5 years,RENT,71000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067287,debt_consolidation,Debt Consolidation,221xx,VA,11.97,0.0,Dec-1998,710.0,714.0,2.0,,,4.0,0.0,6681.0,77.7%,11.0,f,0.0,0.0,16302.7600025215,16302.76,13500.0,2802.76,0.0,0.0,0.0,Jan-2015,456.95,,Dec-2014,759.0,755.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
190,1067066,24000.0,24000.0,24000.0, 36 months, 12.69%,805.08,B,B5,State of Washington,10+ years,RENT,75000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067066,debt_consolidation,consolidate,985xx,WA,11.6,0.0,May-1996,700.0,704.0,0.0,,,10.0,0.0,21609.0,84.6%,33.0,f,0.0,0.0,28982.7100089702,28982.71,24000.0,4982.71,0.0,0.0,0.0,Jan-2015,819.13,,Oct-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
191,1067283,12000.0,12000.0,12000.0, 36 months, 10.65%,390.88,B,B2,PURE FLO WATER COMPANY,5 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067283,credit_card,CREDIT CARD PAYOFF,920xx,CA,10.84,0.0,Jun-2002,715.0,719.0,1.0,,,12.0,0.0,11849.0,48.8%,18.0,f,0.0,0.0,14071.629997721298,14071.63,12000.0,2071.63,0.0,0.0,0.0,Jan-2015,396.1,,Feb-2017,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
192,1067266,8400.0,8400.0,8150.0, 60 months, 16.77%,207.73,D,D2,City of new york,5 years,RENT,87996.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067266,major_purchase,Ring,113xx,NY,11.35,0.0,Sep-2003,685.0,689.0,0.0,,,8.0,0.0,9551.0,80.3%,13.0,f,0.0,0.0,12290.6400143918,11924.85,8400.0,3890.64,0.0,0.0,0.0,Feb-2016,2319.6,,Dec-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
193,1066635,28000.0,28000.0,27975.0, 60 months, 17.58%,704.64,D,D4,Cisco Systems Inc.,5 years,MORTGAGE,140000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066635,home_improvement,"70%Attached room,30%cc-loanconsolidation",275xx,NC,12.07,0.0,Jul-2006,715.0,719.0,1.0,,,13.0,0.0,2686.0,13.4%,24.0,f,0.0,0.0,28411.15,28385.78,28000.0,411.15,0.0,0.0,0.0,Jan-2012,28412.43,,Jan-2012,684.0,680.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
194,1067026,14000.0,14000.0,14000.0, 36 months,  6.62%,429.86,A,A2,US Air Force,10+ years,RENT,66000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067026,debt_consolidation,Pay off debt,236xx,VA,11.15,0.0,Sep-1999,750.0,754.0,1.0,,,7.0,0.0,12095.0,35.4%,46.0,f,0.0,0.0,15451.1604425269,15451.16,14000.0,1451.16,0.0,0.0,0.0,Sep-2014,2133.17,,Aug-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
195,1067038,12000.0,12000.0,12000.0, 36 months, 14.27%,411.71,C,C2,Corning Inc.,8 years,MORTGAGE,70000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067038,other,Debt Consolidation Loan,148xx,NY,8.4,0.0,Aug-2005,690.0,694.0,1.0,,,7.0,0.0,11546.0,86.2%,12.0,f,0.0,0.0,4249.37,4249.37,2534.26,1163.48,0.0,551.63,5.32,Oct-2012,411.71,,Oct-2016,579.0,575.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
196,1067030,25000.0,25000.0,25000.0, 36 months, 11.71%,826.9,B,B3,UPS,10+ years,MORTGAGE,100000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067030,debt_consolidation,Debt Consolidation Loan,028xx,RI,6.88,0.0,Dec-1986,735.0,739.0,1.0,,,8.0,0.0,21128.0,89.1%,18.0,f,0.0,0.0,29279.4540998666,29279.45,25000.0,4279.45,0.0,0.0,0.0,Sep-2014,1122.55,,Aug-2014,784.0,780.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
197,1065350,9000.0,9000.0,9000.0, 36 months, 12.69%,301.91,B,B5,Gilbert Express,5 years,RENT,50000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1065350,debt_consolidation,Debt Consolidation Loan,115xx,NY,17.81,0.0,Dec-2001,695.0,699.0,1.0,,,13.0,0.0,12752.0,55.4%,21.0,f,0.0,0.0,10868.4800009336,10868.48,9000.0,1868.48,0.0,0.0,0.0,Jan-2015,306.11,,Jul-2018,574.0,570.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
198,1067028,13250.0,13250.0,13250.0, 36 months, 10.65%,431.6,B,B2,Talbert House,4 years,RENT,35000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067028,debt_consolidation,Debt Consolidation Loan,450xx,OH,24.93,0.0,Oct-2002,720.0,724.0,2.0,,,11.0,0.0,13392.0,58.7%,25.0,f,0.0,0.0,15537.4000048047,15537.4,13250.0,2287.4,0.0,0.0,0.0,Jan-2015,437.68,,May-2020,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
199,1061877,20000.0,20000.0,20000.0, 36 months, 13.49%,678.61,C,C1,,6 years,RENT,75000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061877,debt_consolidation,LC Loan,921xx,CA,22.38,0.0,Nov-1998,715.0,719.0,1.0,,,7.0,0.0,19548.0,90.8%,17.0,f,0.0,0.0,23865.33884125,23865.34,20000.0,3865.34,0.0,0.0,0.0,Jan-2014,8269.74,,May-2020,504.0,500.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
200,1067018,3000.0,3000.0,3000.0, 36 months, 14.65%,103.49,C,C3,Kohls Corporation,5 years,RENT,71000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067018,medical,Medical,532xx,WI,21.84,0.0,Nov-2003,680.0,684.0,1.0,59.0,,4.0,0.0,15072.0,88.7%,14.0,f,0.0,0.0,3725.3099993463,3725.31,3000.0,725.31,0.0,0.0,0.0,Jan-2015,107.29,,May-2020,694.0,690.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
201,1067223,7350.0,7350.0,7350.0, 36 months, 10.65%,239.42,B,B2,"Hospice Peachtree, LLC",10+ years,MORTGAGE,48000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067223,debt_consolidation,Debt consolidation,729xx,AR,11.93,0.0,Feb-2006,695.0,699.0,0.0,,,5.0,0.0,15587.0,77.5%,5.0,f,0.0,0.0,8618.8399951749,8618.84,7350.0,1268.84,0.0,0.0,0.0,Jan-2015,249.88,,May-2020,684.0,680.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
202,1067004,11500.0,11500.0,11500.0, 36 months, 15.27%,400.18,C,C4,Merks Bar and Grill,5 years,RENT,36000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067004,debt_consolidation,Debt consolidation,321xx,FL,21.1,0.0,Aug-1998,670.0,674.0,1.0,54.0,,7.0,0.0,8969.0,76.7%,14.0,f,0.0,0.0,14406.189993608301,14406.19,11500.0,2906.19,0.0,0.0,0.0,Jan-2015,416.2,,May-2020,714.0,710.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
203,1031265,13650.0,13650.0,13650.0, 36 months, 12.42%,456.12,B,B4,ITT Aerospace Controls,10+ years,MORTGAGE,86000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1031265,debt_consolidation,Debt Consolidation,913xx,CA,12.29,0.0,May-1994,700.0,704.0,1.0,,,12.0,0.0,16140.0,73.4%,34.0,f,0.0,0.0,8204.31,8204.31,5810.73,1931.92,0.0,461.66,4.64,May-2013,456.12,,Oct-2013,554.0,550.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
204,1066835,10500.0,10500.0,10500.0, 36 months, 16.29%,370.66,D,D1,Butte Community College,3 years,RENT,30000.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066835,debt_consolidation,Personal,959xx,CA,15.0,0.0,Nov-2007,680.0,684.0,1.0,,,7.0,0.0,5379.0,55.5%,8.0,f,0.0,0.0,2223.959999999999,2223.96,1414.89,807.27,0.0,1.8,0.0,Jul-2012,370.66,,Feb-2017,609.0,605.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
205,1067181,12000.0,12000.0,11975.0, 36 months,  9.91%,386.7,B,B1,Deloitte Tax LLP,2 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067181,debt_consolidation,Debt consolidation,941xx,CA,15.5,0.0,Jun-2003,715.0,719.0,0.0,,,7.0,0.0,12168.0,85.7%,21.0,f,0.0,0.0,13921.1799973113,13892.18,12000.0,1921.18,0.0,0.0,0.0,Jan-2015,395.05,,Dec-2014,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
206,1067179,6000.0,6000.0,6000.0, 36 months,  8.90%,190.52,A,A5,BMW,3 years,RENT,34000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067179,credit_card,US Bank Full,432xx,OH,14.51,0.0,Nov-2004,715.0,719.0,2.0,,,9.0,0.0,13683.0,64.8%,16.0,f,0.0,0.0,6858.700001722,6858.7,6000.0,858.7,0.0,0.0,0.0,Jan-2015,198.16,,Dec-2014,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
207,1067172,11500.0,11500.0,11500.0, 36 months, 15.27%,400.18,C,C4,Eel River Brewing Co.,10+ years,MORTGAGE,44200.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067172,credit_card,Credit Card,955xx,CA,21.69,0.0,Aug-2004,685.0,689.0,1.0,,,9.0,0.0,13147.0,90%,11.0,f,0.0,0.0,13605.5307764023,13605.53,11500.0,2105.53,0.0,0.0,0.0,Jul-2013,6821.51,,May-2020,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
208,1066712,7000.0,7000.0,7000.0, 36 months, 12.42%,233.91,B,B4,johns hopkins hospital,7 years,MORTGAGE,82000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066712,debt_consolidation,Debt Consolidation,217xx,MD,12.0,0.0,Jun-2002,690.0,694.0,1.0,79.0,,6.0,0.0,25334.0,71.6%,31.0,f,0.0,0.0,8293.148925301999,8293.15,7000.0,1293.15,0.0,0.0,0.0,Feb-2014,2454.29,,May-2020,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
209,1066706,29500.0,29500.0,28513.45925042941, 60 months, 20.30%,786.51,E,E5,United States DHS,6 years,MORTGAGE,83000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066706,debt_consolidation,debt consolidation ,880xx,NM,20.93,0.0,Dec-1990,690.0,694.0,0.0,,,12.0,0.0,22087.0,89.8%,35.0,f,0.0,0.0,45755.2299804895,43294.39,29500.0,16255.23,0.0,0.0,0.0,Oct-2015,9781.44,,Dec-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
210,1066836,2000.0,2000.0,2000.0, 36 months, 15.27%,69.6,C,C4,The University of Texas,2 years,RENT,41000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066836,moving,moving,770xx,TX,17.74,0.0,Jun-2004,680.0,684.0,1.0,,,7.0,0.0,18115.0,96.4%,11.0,f,0.0,0.0,2520.401455858799,2520.4,2000.0,505.4,15.0,0.0,0.0,Jan-2015,15.88,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
211,1066826,11625.0,11625.0,11625.0, 36 months, 13.49%,394.45,C,C1,USD 362,< 1 year,MORTGAGE,36000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066826,credit_card,CC Debt,660xx,KS,19.33,0.0,Feb-1993,690.0,694.0,1.0,,,17.0,0.0,19979.0,84.7%,31.0,f,0.0,0.0,14199.829997168701,14199.83,11625.0,2574.83,0.0,0.0,0.0,Jan-2015,406.12,,Feb-2017,659.0,655.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
212,1063280,15075.0,15075.0,15075.0, 36 months, 14.27%,517.21,C,C2,JPMorgan Chase Bank,10+ years,RENT,35000.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1063280,debt_consolidation,Debt Consolidation Loan,770xx,TX,20.16,0.0,Aug-2000,700.0,704.0,1.0,,,7.0,0.0,10570.0,89.6%,14.0,f,0.0,0.0,15502.77,15502.77,11609.04,3374.45,0.0,519.28,5.0368000024,Jun-2014,517.21,,Oct-2016,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
213,1057447,5300.0,5300.0,5300.0, 36 months, 15.27%,184.43,C,C4,Windsor Marketing Group,1 year,RENT,30000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057447,credit_card,Consolidate Closed Credit Accounts,062xx,CT,24.88,0.0,Jun-2005,660.0,664.0,2.0,,,11.0,0.0,7855.0,82.7%,13.0,f,0.0,0.0,6627.8899978790005,6627.89,5300.0,1327.89,0.0,0.0,0.0,Oct-2014,741.85,,May-2020,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
214,1040867,8200.0,8200.0,8200.0, 36 months,  6.62%,251.77,A,A2,new view gifts & accessories,< 1 year,RENT,40000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1040867,home_improvement,remodel,193xx,PA,11.1,0.0,Oct-2000,750.0,754.0,1.0,,,7.0,0.0,2573.0,25.5%,11.0,f,0.0,0.0,9063.7200007805,9063.72,8200.0,863.72,0.0,0.0,0.0,Jan-2015,260.69,,Mar-2020,749.0,745.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
215,1065232,12000.0,12000.0,12000.0, 36 months, 12.42%,400.99,B,B4,Sigma Relocation Group,9 years,MORTGAGE,105000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1065232,credit_card,Credit Card Consolidation,750xx,TX,13.98,0.0,Nov-1991,700.0,704.0,1.0,65.0,,10.0,0.0,11243.0,75%,25.0,f,0.0,0.0,14435.3499946473,14435.35,12000.0,2435.35,0.0,0.0,0.0,Jan-2015,413.19,,May-2020,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
216,1052492,8650.0,8650.0,8650.0, 36 months, 14.27%,296.78,C,C2,Best buy,4 years,MORTGAGE,45000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1052492,credit_card,Credit card payoff ,335xx,FL,7.6,0.0,May-2005,680.0,684.0,2.0,44.0,,14.0,0.0,6602.0,58.9%,23.0,f,0.0,0.0,10683.7299969514,10683.73,8650.0,2033.73,0.0,0.0,0.0,Jan-2015,312.44,,Oct-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
217,1066664,21000.0,11800.0,11500.0, 60 months, 17.27%,294.98,D,D3,New Jersey Institute Of Technology (NJIT,10+ years,MORTGAGE,109000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066664,debt_consolidation,Debt Consolidation,070xx,NJ,7.75,0.0,Dec-1973,695.0,699.0,0.0,,,9.0,0.0,25435.0,50.3%,16.0,f,0.0,0.0,17607.9600330977,17160.3,11800.0,5807.96,0.0,0.0,0.0,Jun-2016,2269.0,,Jun-2016,749.0,745.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
218,1066659,16000.0,16000.0,16000.0, 60 months, 17.27%,399.97,D,D3,JP Morgan Chase Bank,2 years,RENT,50000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066659,debt_consolidation,Debt Consolidation,761xx,TX,11.04,0.0,May-2001,695.0,699.0,0.0,64.0,,10.0,0.0,15788.0,42.2%,16.0,f,0.0,0.0,23997.9874455877,23997.99,16000.0,7997.99,0.0,0.0,0.0,Dec-2016,399.76,,Dec-2016,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
219,1066763,12000.0,12000.0,11975.0, 36 months, 12.42%,400.99,B,B4,PricewaterhouseCoopers,2 years,RENT,83000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066763,debt_consolidation,Debt Consolidation,941xx,CA,11.81,0.0,Aug-2001,700.0,704.0,2.0,52.0,,14.0,0.0,16550.0,51.1%,61.0,f,0.0,0.0,14435.349995621598,14405.28,12000.0,2435.35,0.0,0.0,0.0,Jan-2015,411.96,,Mar-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
220,1066798,9500.0,9500.0,9500.0, 36 months, 12.69%,318.68,B,B5,San Diego Unified School District,< 1 year,MORTGAGE,52500.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066798,moving,Moved to California,921xx,CA,23.54,0.0,Jul-1999,695.0,699.0,2.0,,,14.0,0.0,23729.0,75.3%,42.0,f,0.0,0.0,7010.96,7010.96,5366.65,1635.51,0.0,8.8,0.0,Nov-2013,318.68,,May-2020,679.0,675.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
